,ACWI,AGG,AMLP,BAB,BIV,BKLN,BOND,BRF,BSV,CEW,CHIQ,DBB,DBC,DGZ,DJP,ECH,EFZ,EMB,EMLC,EMLP,EPP,EWA,EWG,EWH,EWL,EWM,EWN,EWQ,EWT,EWX,FCG,FEZ,FM,FXA,FXO,GBATX,GDX,GOVT,GREK,GSG,GTAA,GUNR,HDGE,HDV,HYEM,HYS,ICF,IEF,IEV,IEZ,IGE,IGF,IJNK,ILF,INDA,ITB,IWD,IXC,IYM,IYZ,KRE,LGMAX,MDIV,MINT,MLPI,MOO,MPBLX,MWEFX,PBP,PCEF,PGF,PID,PIFAX,PJP,PPH,PSQ,PWV,RSX,SBB,SCHB,SCHH,SCHX,SCIF,SCZ,SFAAX,SHV,SHY,SIVR,SMH,SPLV,STPZ,TDTT,TOLIX,VDC,VFH,VIG,VNQ,VOE,VOO,VTIP,VV,VYM,WIP,XBI,XES,XHB,ZIV,ac_asint
KBE,0.5614492976905565,0.019967226488953327,0.21263089060504292,0.0944337158530617,0.03852275574961639,0.2641312738581072,0.09033285642124267,0.3716881313036702,0.02176304835854992,0.26600947747986536,0.4007879870082228,0.09031935403685987,0.08486228331636436,0.005024185085750088,0.0785936548579893,0.23898469470695693,0.4702770964264904,0.0321115271991268,0.18571791145130145,0.21968893129266875,0.44333119604812965,0.3880619382167121,0.4300563427923748,0.3839504924270769,0.41144914953749645,0.2893489371328666,0.4578574765244554,0.44735149638554905,0.3310243083687736,0.3877392171084042,0.30378975480638437,0.4528203779743837,0.14421107316243476,0.21006001204757174,0.6438565784769538,0.4253050593167942,0.03283594854584371,0.17720251812274235,0.09505025620828311,0.08948115854184402,0.33266346545303394,0.43845455397260535,0.6088886596926635,0.5328234325706411,0.041253689137524696,0.2329711782156153,0.6110685744152434,0.12832533750823938,0.48311526743932853,0.31553523140997863,0.3080118807110809,0.3928262278697724,0.03583700149476099,0.3843736903228082,0.19555868938446697,0.49971897032014867,0.7174228837235337,0.3476254917964794,0.3978023772882079,0.4809361611612373,0.8008592079309527,0.46175816280772763,0.2819108445451225,-0.0007187360021292388,0.2206838975105725,0.32515390511962505,0.5777759619095568,0.5242575543411201,0.35066836077308094,0.4389921236306553,0.3969563200751478,0.5674092841398424,0.03287904215470416,0.3464911226701253,0.3216252118638754,0.4469725786732376,0.6051339217924427,0.3748703280807407,0.5654457341978649,0.745023384501732,0.5477397476148098,0.7435013771370906,0.23819377071125147,0.43721815590849344,0.6169465851833387,0.012886948771289486,0.11111220288947143,0.03523203897424532,0.3551515417039387,0.5912480098177881,0.011975186777260172,-0.0010534701303996918,0.4461763532284784,0.3979678913122119,0.906580571573548,0.5957970023935365,0.6173428690177122,0.6868311471376327,0.7409021766376112,0.0011932257408189262,0.6378516320438962,0.7272546415876384,0.06358587216714684,0.2778065646833132,0.3155962046589267,0.5178490823628314,0.3735419281503818,5
KBWB,0.6183048588791173,0.07544581058197175,0.14833414987512095,0.13678221415996483,0.10414257126884485,0.15104530267269123,0.0724540899933267,0.2819250508109744,0.040539933625462043,0.19428586426600547,0.3659663826332592,0.1427085891096449,0.14887641616316738,0.007950991027134036,0.09013353100878407,0.2193477293107422,0.5253340224731767,0.05271291409344059,0.15892847127993293,0.2348497779496308,0.44715783072155446,0.4030640997324123,0.45794999642236034,0.3159150049581876,0.3884013086940581,0.27616164085751405,0.4617154374585196,0.45308103060971583,0.3187270251874339,0.4297956727349276,0.3869100519818305,0.46468944368811427,0.18525884241722124,0.18324415083156387,0.7843069338654238,0.4678402993228936,0.03636770952096213,0.1533684572650752,0.10317494515113457,0.13692313930280253,0.40752055030642054,0.4581222638479292,0.5204229333362131,0.4097011456221219,0.046708318622099565,0.1528437167659139,0.3141518420456806,0.20769933959442088,0.5015547803185132,0.45242834357126327,0.4847025997068034,0.4678162390411976,0.034647741116721864,0.36922524587142347,0.21861687351581927,0.3191212615030177,0.7306790264588754,0.5217069875166029,0.5260234835487263,0.37486363819419244,0.7746057025075828,0.6003759395743333,0.30633765211972286,-0.0005925731995188865,0.1394432546534441,0.4906825999644062,0.6120231123542037,0.5630875064659564,0.47437289450205145,0.3106108708770734,0.17366428089164254,0.5263028276288747,0.10257964207758596,0.3355573588893269,0.36888649395605777,0.48370520805904293,0.6511088526328987,0.33397992996245507,0.5775776355382056,0.6801172052732067,0.32516814644223047,0.6822248988564747,0.22414421859096922,0.5045446118876167,0.5854197067485281,-0.0009792357340507873,0.06555192992511716,0.03784342331353863,0.44375045301608973,0.4270650356314084,0.0008542998562288684,0.006039262058022077,0.42091838869378295,0.3595884349630666,0.8379397371116454,0.592395059757578,0.32732377927338674,0.6905459498776512,0.6792871646780718,-0.0009517866294241895,0.6832448471041547,0.6177885053524104,0.06213953933606331,0.2395971087282398,0.46383188847257784,0.43063897628292336,0.41147166491424403,5
KIE,0.7047929861669936,0.0031708103319794123,0.2803855000187747,0.08375790354615487,0.02564168270385081,0.3031025813163486,0.040094226603563654,0.4550632844059622,0.04147235633161961,0.33617048420615603,0.47066922635634,0.12727313351390868,0.13378432477316382,-0.0005290283874475055,0.11642939161259447,0.3091298326645613,0.6266887155642047,0.0522689848267156,0.22682184521687965,0.35534578654637894,0.5655647381595451,0.5076777870559125,0.5451347810706908,0.4707817065782177,0.5220040115217841,0.3546330021322993,0.5864755055229831,0.5715488672799924,0.4016053073815278,0.5384803013241825,0.4297642128471696,0.577833076159057,0.16870267731189137,0.29415552750569773,0.6392648463285545,0.5565778245784557,0.07254855736276211,0.10575156037988764,0.12980146487366084,0.1235356431602066,0.40696218443012233,0.5374071099185089,0.6403711470769771,0.631195581893141,0.062362253724784544,0.29181956407685894,0.618716729624768,0.12097040403779502,0.6142401195540172,0.4467908165450313,0.4487398038479521,0.5471640557957735,0.05389131912893408,0.5005707635626614,0.22980338505962417,0.4849034181764966,0.8072000954767844,0.4958674913708717,0.5387710940569919,0.6001218595699069,0.6770585113404265,0.5829418023391766,0.44289580433470066,-0.0008070275567952923,0.2812385729390009,0.45772767150938054,0.7071502888080552,0.6635683749723501,0.44581517155199124,0.5252208403996053,0.39124729682166404,0.6833341305247687,0.021972318849230676,0.4823284839272537,0.4634225965278518,0.5711668353627861,0.7338987885354411,0.46182157585962136,0.6653099749335414,0.8411096856665347,0.6229987670627808,0.833993803784794,0.2692739728444573,0.5283056868416172,0.7417378450723726,0.03851872289971725,0.10786083725403639,0.05386751901183606,0.42758480075373717,0.7021515955701381,0.0058297687352824035,-0.0013355087258588583,0.6095866409977185,0.5441068291417701,0.837136417883377,0.7424342189516485,0.6255423764091792,0.8102952502437507,0.8157531758392826,0.002701960109869672,0.760224349689557,0.7790200555559522,0.08504468082389594,0.36340506644119586,0.44498753642514444,0.5217003221672889,0.38150220221204456,5
KOL,0.678212578264973,0.015565553722433068,0.24265097380909983,0.07701436229736247,0.042068017755111375,0.21756213151739467,0.0034476227521313962,0.5878866592524898,0.027013696872803195,0.47327333021600393,0.6088338441377004,0.2976929163153812,0.4076696164321284,0.03710637741254974,0.3739601532422354,0.36916641463081845,0.5974438774526002,0.06541551520018885,0.32993012249228393,0.24587854518303875,0.6366523745111654,0.5902994001768809,0.5318046275117638,0.5519915599125659,0.498008670583866,0.438061776185115,0.5233356482857572,0.5456681811980866,0.4954269199071083,0.6013327958174882,0.6888199559198727,0.5270185229665303,0.14461122956880545,0.4394434100523271,0.3946711049748267,0.5224794253915642,0.25362204214482476,0.03664961948334544,0.11250461335263529,0.4003232974054537,0.39397632614357914,0.6466092419288298,0.573593693674522,0.39686396246614897,0.05048290617663054,0.2531874344382036,0.4017893873049757,0.14519748302044255,0.584151877406394,0.7143442500637041,0.7487327725927853,0.5731031847715017,0.0951943598248598,0.7088519879358592,0.27088991736924173,0.3303221858608272,0.580947605082356,0.721163786573866,0.8047049311242357,0.4747837947286899,0.2969805299692011,0.6817046136080176,0.2965873544081131,-0.00011940739237181752,0.2764722972411552,0.695612298719883,0.6432559781973418,0.5920996576068164,0.3213195926952468,0.4611826101782265,0.22568451638660658,0.6232789962717917,0.01802160686065013,0.331745907311482,0.3106662681548583,0.5291266608317273,0.5545062941528578,0.6278295249316845,0.5360094730700502,0.6477641560455156,0.43309943067999435,0.6475959151645477,0.32950456689242236,0.5460086460603758,0.5772852569682978,0.05186965263069576,0.10931573250874227,0.15762825282886272,0.42470858997227157,0.4196724639969036,0.0010219272711482486,0.007937815018819405,0.5500248025426815,0.38497503396247845,0.4290557051653515,0.5502824835552685,0.4059910771577975,0.6057571327391866,0.6090693095832029,0.00945150900886571,0.6253845293891873,0.5368663298718998,0.14354096723220178,0.2742375930170259,0.7183545500761297,0.3348419892012583,0.3291327918665182,3
LQD,0.03353105900854114,0.3181809280035556,0.0031054426202385965,0.40548660315685103,0.2778305233154795,0.010364632209591607,0.6116451072063662,0.00439866305121972,0.03351204188594503,0.0026603348592627585,-0.0008278037664741777,0.00415992438618662,0.009489939067511943,0.0010858716966426485,0.012037069712176551,0.05086202003307816,0.03086813815911771,0.053912078848569744,0.034767369504873136,0.04091592068449412,0.019289717776294513,0.02340375487083457,0.004062752714230511,0.005395492010924485,0.018569197157612183,0.007295914591469055,0.014879212896550364,0.008690534627947666,0.0029069970433469594,0.03495223029714467,0.01552640890028556,0.008298784028351491,0.004335666100717006,0.027812485927522945,0.0010184420634267166,0.016625555549209414,0.0071701186536370365,0.5535006770421271,-0.001478772218131752,0.006651003244988796,0.011271998018589469,0.005291758808499636,0.007453226854341244,0.0015861075583128992,0.04545693869332146,0.056881617756376346,0.0026269315889337896,0.23668295148229368,0.012811049469715008,0.009078879596138179,0.007548508933764797,0.05068007120546669,-0.008861927020910487,0.019270017790798066,0.00043648183030875476,0.00452927240424239,0.0036661138345555067,0.010310722779212633,0.0037616859296196736,0.003069538454533949,-0.00025504208903726067,0.022582927807380027,0.1092083713224683,0.09814156861962531,0.0027713684091902335,0.02080585001358981,0.01842122364592491,0.011593461265162142,0.027272458323628568,0.022454408461113795,0.10614535952620519,0.040386589748548474,0.24572225801823622,0.00932838936754754,0.0017838484180914271,0.0109762640434945,0.022209501171757906,0.01873900663627892,0.002438383100470398,0.007224132412834705,0.009804225193343008,0.006941142858643556,-0.0005081019771722151,0.020125017622752206,0.021125723979231736,0.010543251600520498,0.09234515978815283,0.012157540626550611,-0.00022660779447192247,-0.0005094326258945348,0.24830711080534518,0.08817897951579501,0.059533628184867515,0.005938933559444082,0.0011595370210401024,0.00629097335860862,0.0028548323069654824,0.010155305138603188,0.008337310206364967,0.3598294112817303,0.009271998762609757,0.0011386920072534723,0.06987650011516344,0.007035290165817165,0.010005845350392728,0.002780566957242936,0.0016241510864442033,6
MALOX,0.9215904078964224,-1.228958113652645e-05,0.31321624806355186,0.07271909409662991,0.018761214541155202,0.2965964483155167,0.005306498905362056,0.6184018793016945,0.02400135555027383,0.5486470152333267,0.6226055041448574,0.2751896827144149,0.3348947003385664,0.04651209646886578,0.33203282201996887,0.4883463488536145,0.8860274370845411,0.08118618647966003,0.40759517158747427,0.44883247019422956,0.7072226221740316,0.5741703597959249,0.7185218966003131,0.5010440589251421,0.56591313398054,0.290590440807308,0.6678493999222596,0.7092652660086516,0.4108213102318702,0.7254193801697587,0.6745357216870463,0.7842722014879348,0.24758965571175284,0.5558264778894766,0.5006043528616995,0.8479955475579343,0.2788048830300046,0.06256169776603338,0.1903053964231476,0.31729941443504517,0.6142374262030683,0.7746318532209918,0.6994600582234762,0.678797064103269,0.0930787991291282,0.3304394036025279,0.381644909912074,0.10454254963804632,0.7863780129204065,0.6932923086834588,0.6733165081573832,0.7994921811036405,0.1057951212960413,0.6223523661443089,0.33932346525192947,0.3917971863169736,0.7653520854869612,0.6847133841545714,0.6769627942735271,0.5225146366397204,0.46065627643696705,0.8377721863811993,0.5346411586206723,0.0006383263923691596,0.3312349042183447,0.6977215870679517,0.8333291272582555,0.8204590363790827,0.4839173690038391,0.6097508558298279,0.262682703781946,0.7897119447746781,0.007366383280957733,0.5568157507910664,0.36227413113649065,0.7036407482129449,0.7507095904699217,0.6795539520629742,0.6693988495356624,0.8753823162730053,0.5813779532079257,0.8788337745761692,0.3739170978520423,0.7684769634519093,0.7399196094281444,0.043467349391361765,0.06663360274206853,0.17658878006400947,0.3843684650600626,0.6924882003234503,0.002799705855433321,0.007349189058124428,0.8077049826667413,0.5908371517520269,0.5561409830396826,0.7930735429055007,0.46092524917357425,0.7930774723721931,0.8722589984020921,0.02793622294641185,0.8091261926622353,0.7386149953840484,0.23821732919273364,0.43759018626589774,0.694152792394437,0.42669843860256884,0.47228567970803914,4
MBB,0.014015524700898285,0.3087436872740319,-0.0005280035576067377,0.322544636298726,0.438390365048556,0.0008110167598898155,0.6025775319187425,0.008828082720320096,0.23510940693729587,0.0052080758088344226,0.022512904512149268,0.007578821507286837,0.006706604464147947,0.017705024887933463,0.0017987065433828775,-0.0005683592840886043,0.015863555908049443,0.015142335331429724,0.005921017473604073,0.020075244356292266,0.01197452660883136,0.006943291347925373,0.015232710955747186,0.020251930177276334,0.004005102843498087,0.01188975195380404,0.011290593008499883,0.015265891329141912,0.0179208726712623,0.006174943186412207,0.010361008071991362,0.016041965554374094,-0.002013589242903846,-0.0004521132994914634,0.018269547393066632,0.015049112854466529,0.0002939152170882142,0.45385196871005884,-0.0010755858704696308,0.00665816414788134,-0.001013295037748163,0.0007110515205567269,0.03949375126660104,0.022352153758094295,0.010266047473870277,0.001612744565751223,0.01384453677661357,0.4303896567989882,0.016897528678548657,0.01530781065997111,0.012584005805821974,0.0039446085274466025,-0.004655174014063901,0.010996735687611059,-0.0015377083580181417,0.009264539638830227,0.025891283458536862,0.013603417473297186,0.019358280312083087,0.010430320284370964,0.03534552119673362,0.014572582919635702,0.07367047801370719,0.0903878315032346,-0.00040204416579858737,0.01988129363646729,0.009764424275495287,0.016041045703466428,0.0036712469628873423,2.5097597256107385e-05,0.000322772201609256,0.014155977545878162,0.41615513796702064,0.015030097352919602,0.008805260211782295,0.029283330425884158,0.026658825843547063,0.01924597443510878,0.030931772080837194,0.05532971547322885,-0.0006508158520004415,0.054937149241410355,0.00877974400204351,0.006260159592858416,0.007523671166441592,0.013748524308686227,0.25479402745671587,0.0016812738613609657,0.033755759800440543,0.015676844121696676,0.3019349144391156,0.08146266405224656,0.001709142740833225,0.014538839042940288,0.03257449017214431,0.024947074359319865,0.012668139500371378,0.02506212905401828,0.0501622934451863,0.39050436961484847,0.03016189507052902,0.029217986030479093,0.02041485800319509,0.014139847616868706,0.01503799460498556,0.012995329513023623,0.028454896478441905,6
MCHI,0.5247085266089955,0.02568843076801408,0.18551736647456674,0.04443042235244099,0.04314030477034314,0.18894867543767235,0.00554297885482824,0.4459697750786513,0.00995360229734732,0.3796716460647662,0.7097980410896481,0.2849809378721456,0.23715511061223504,0.03480615983723945,0.2081451563876756,0.42825436306771725,0.4810238615357131,0.14735996457450606,0.3018751606727351,0.22197904609644648,0.567323478941215,0.48099142748872914,0.42477474676719995,0.6837036169128872,0.34908642220706276,0.4326084059286761,0.3924969032661806,0.41259869378958036,0.49984090690949934,0.6209587017537801,0.3345176640228029,0.4032137211284208,0.1494748195911172,0.34653212985155946,0.37551096006416695,0.43559939658369684,0.10091503425661363,0.0426890687525433,0.09567806937429724,0.21582051474047892,0.3504825245322418,0.5013368378619807,0.3950585297390956,0.3177229561752454,0.050263972815014046,0.1993175062317738,0.2784347552879253,0.11786404145441665,0.44071018534354534,0.4001090322462195,0.43994434537030513,0.4637180438035863,0.09606188052766806,0.5306906220368954,0.3203005708419887,0.2459269378099579,0.43215777227847163,0.4532042185320516,0.4583977471037687,0.3043548965038668,0.2504482061578255,0.5208479703222187,0.2308494409039663,0.0023532267084513947,0.17454193572163312,0.48542799413445803,0.5109132541063206,0.45427022149577057,0.3104237520924076,0.3560329665505876,0.192456224458732,0.4875293209814089,0.027774682979915144,0.2488842004722498,0.2853281051894272,0.3735657587314756,0.40052870865064716,0.465970425588236,0.35607841340801016,0.4321878547280388,0.28178150504305477,0.43351772236455455,0.3121341501842896,0.4560903191194352,0.40476831042703865,0.0025053268695014452,0.01210393950327493,0.08206062473154829,0.35929277741801,0.32538833000671685,0.008331830456626332,0.015981688735485222,0.39959034697155904,0.2830785646614038,0.36757799461731144,0.40732007886573995,0.2804006273323606,0.42431285129801555,0.4351910204563293,0.004158672018887866,0.4367106310855231,0.4074127235517483,0.18865486036756196,0.15892019669948043,0.39357802848230705,0.2930760601005368,0.3016809974127145,1
MDY,0.8554611952033817,0.0183078344487696,0.34091758636960157,0.08396688944089703,0.06365481632051939,0.2959652395097142,0.028917815732293795,0.5238822153025097,0.04923905923083616,0.3999499532025518,0.547691663855205,0.178850928787039,0.21142136698250624,-0.00014778438822959927,0.19673788299731532,0.40133422249389805,0.7523577474521079,0.04357799986629707,0.27786128973878443,0.4198322073541282,0.6274998523036708,0.4491072869391409,0.5751225750224136,0.5157808010338348,0.42048505205247066,0.2809834129490152,0.5219167088220876,0.5510131234544092,0.3819995923465811,0.6424855503487238,0.6101223759635319,0.6516685447991993,0.2069133511071597,0.38308370705225503,0.5986644261422678,0.7192842664296321,0.13658458367426085,0.10827343306017656,0.12575082983104413,0.20889923181613146,0.5085707181016428,0.6183589273592147,0.810353399544399,0.6600764228842777,0.06483316026474184,0.27714082473165014,0.5516437052386458,0.15386560894881385,0.6536870293455523,0.6491687211458155,0.5904197276166825,0.6519506146217121,0.07699947354939263,0.5770735087843217,0.27650209133493087,0.574225179176974,0.8225564087443854,0.5824699895247321,0.6485455150999015,0.5507718973636939,0.6446625797796512,0.7926996863247461,0.5376800360601763,-0.0005483285030460916,0.3500397561124604,0.6398363498303113,0.8525866626443804,0.6929141745794677,0.4862114116813977,0.5929222311547645,0.28777751170145727,0.751004813709981,0.037813220890463795,0.5946310021284699,0.33006052519714724,0.7970718846562005,0.8040941707658891,0.6029066927306894,0.8409105822670867,0.9407133411843186,0.6759959136654372,0.925472926516745,0.32391427611215584,0.6617774592648761,0.8096605125166996,0.048197643740296114,0.11116377055335769,0.0745386829982273,0.4972152662062236,0.7243559974032376,0.0001324649057359295,0.0020234863351388244,0.7395136123804371,0.6466902936275277,0.7110779680404177,0.8610786102968999,0.6671591867464042,0.9346071055669105,0.9069940138985156,0.008026867731301124,0.892852333904594,0.8350017223361759,0.09305361740329787,0.5294653130539833,0.6546645912894746,0.6224332249283545,0.44597550720515877,5
MLPN,0.32581524475855184,0.009763712636131294,0.7804088280889685,0.006253757823857065,0.016801422325014692,0.19984992426146653,0.0006587939136751819,0.24043954805778878,0.002708053403623789,0.17325180700100473,0.2578912447330741,0.11383567877247791,0.18996905461135472,0.008095601575204059,0.15892495319726863,0.2600788280550872,0.28469350862491183,0.11503099111986548,0.12721444249017766,0.5500567861976482,0.3049914422037965,0.28986574731272596,0.24222788769315873,0.23521513050488008,0.2541983439025507,0.20578519438572385,0.22187032718250765,0.23403976998740583,0.24133658180321604,0.305160620332134,0.30915027577542487,0.20546125901802859,0.04257314741311591,0.17489311974621935,0.31599898042911256,0.2952559978652738,0.054988905392619136,0.018807736253719898,0.05403788205042803,0.18941574994305022,0.289742135698163,0.23086952745588019,0.2682830021806103,0.2818432171138052,0.04218866943823152,0.2394683549565696,0.26829158237595385,0.058604225956800815,0.26331950100908075,0.3153508922438186,0.36056728670252847,0.30976908119783564,0.02983847960287378,0.2975735393228399,0.09966323051344983,0.1961994180181157,0.3372394487409667,0.3668394503353152,0.3320616970094177,0.2597187526514887,0.2143505767845113,0.3488346033653217,0.39942193037876095,0.001624824498797972,0.7979353249158024,0.3308643445912509,0.36119913099186585,0.2986822133493089,0.27806902921226173,0.41499871275242994,0.30345718810927913,0.3459138625698559,0.010304571483763403,0.23317811591665727,0.2222713991587395,0.2884581621952269,0.3278252754138581,0.25205704594536216,0.30676139920889145,0.35125698813871375,0.2947342664541024,0.3466546121332966,0.1416824497349921,0.3014672980951424,0.3215566280399932,0.0014071775894787253,0.013367555409685705,0.045188899319864806,0.22557898169022605,0.30375873988927127,0.007165248049402773,0.004823467544420756,0.37392778698283813,0.22888957465036253,0.2977322081605427,0.3156486878954574,0.28293480468790677,0.3628116230907038,0.34376339378684817,0.021192241134932455,0.3424787827592346,0.31825634568676375,0.08701804685830128,0.19772293654487438,0.326018841892902,0.2404486941536632,0.1863077036192754,0
MUB,0.004464098925458737,0.11421974299791582,0.003099730264655265,0.1317299678453473,0.14578544052186893,0.0012345560652402554,0.26954982156772445,0.003374985447535672,0.046933252076892584,0.0022742421628513254,-0.000342594090951609,-0.0003448043944060952,-0.00022347025052660285,-0.0005697563460096422,-0.0005702169793566636,0.012527324199407275,0.0010306255892579275,0.023662900891654126,0.024511137758083112,0.047931663910950384,0.00012915922070666497,0.0009544424001505236,0.00011656383219138533,-0.000499387678016161,0.0023014580568714305,-0.0004512365044071487,0.0030939162708992773,0.00012962277010186707,-0.00047681559983270283,0.004120375879208438,0.00139691533688302,-3.983081080627393e-05,0.022129512963387055,0.0030445272786521205,-0.00021740363356936854,0.0024162314514355465,-0.00047784404490935906,0.21661058908667397,0.001480160401301056,-0.0005500578448884852,0.0050792641913494085,-0.0013653815060810093,-0.0009537751907680025,0.00319343721846721,0.03898871500293777,0.02866030547183973,-6.360671523508721e-05,0.06989659765111622,0.0007428949267122009,0.0009754101088313982,0.0022609885091815496,0.010139022869177672,-0.008693229059429486,0.004447698080636497,0.0035445993540644816,-3.510396662287363e-05,0.0027823471531791544,0.0012612514672333264,-4.0551479125294776e-05,0.004509435745544743,-0.000403818629560293,0.0032246486419419407,0.1242375983638927,0.017738285555458866,0.0013120569346959376,-0.0005054011314737927,0.005122185274897051,0.0018743546983915893,0.02354952851566472,0.02456230398647441,0.02502229190036398,0.0026907304227600237,0.0883939735803444,0.0013906282649350787,0.005847966798764981,0.0003534074212910854,0.006036459555701423,-0.000542879903379534,-0.0005076135547998906,-0.0005298697511062489,0.011126706531572772,-0.0006083266516136998,-0.0007128949885439884,0.0013385543625871188,0.010035583336433396,-0.00017841134587204266,0.016632891000464167,-0.000579990802360264,-0.0003845186583595339,0.003456520225185944,0.0571632407136472,0.020523524892581912,0.02093249839258382,0.009765159914935873,-0.00029793544471323763,0.0026707983731861784,-8.374751067297126e-06,0.0027431237524012664,-0.0009538755397600074,0.22332644738208807,0.0021336460947598557,0.001759275393214299,0.022526743199309363,0.0008878817660575855,0.0008122435577768705,4.19496086492277e-05,0.0009595966976129189,6
NKY,0.5541567750126024,0.04357653442098486,0.17346845602211758,0.05895138147979673,0.06962357271314501,0.1379939502076123,0.008114800570897862,0.308145642163422,0.01639689630570118,0.2524887648466425,0.36839498011191496,0.1699384119646462,0.16497246529044396,0.0030493760579247686,0.12891807641837894,0.289814371973138,0.6011729840691464,0.07062842611465958,0.18871753941888225,0.2153395594503429,0.4476180591396456,0.40472598569767204,0.43335208629890787,0.37628340043726893,0.4025106171476892,0.31417805985930114,0.4296878984311061,0.4341058743589091,0.3858564437489156,0.43129509708664826,0.30831722110786286,0.43914369830989664,0.1051642854917384,0.21978653455449593,0.41970550117782357,0.502418419540676,0.04517749983313246,0.05612240300945148,0.07450719692618002,0.1633803183352227,0.3631501291709396,0.32668273345702836,0.3883620124947753,0.402169822159248,0.03459104475961672,0.1555453183107809,0.3022862071442701,0.144554780332955,0.4730429413128986,0.3495561851940385,0.39903021367584446,0.4900286949608038,0.039071622908764425,0.39163923735645045,0.16973309726501706,0.24723438064881065,0.4736445430876405,0.43708810438098256,0.4120078063099277,0.32700708808719214,0.31391234192684336,0.5054031745213924,0.21007621448848746,-0.0012335449313343183,0.17983220643863052,0.4219261634251339,0.5139057290822275,0.5063480620283034,0.35705629584645615,0.3380680816523792,0.15093009100595567,0.5009878643855197,0.031045704084222914,0.3161615258041549,0.3737063382283614,0.39924815880113107,0.4593294299878563,0.35211661855070364,0.39467699605368856,0.4732157856204525,0.30337682109633946,0.4777796517952081,0.20746694716318925,0.6096420719047755,0.42842073932287383,-0.0007317350188398297,0.03419197310397204,0.03901124377675447,0.36560261658205506,0.41884738772114183,0.0021061224049018223,-0.0002649894081010462,0.43864509539138163,0.39273797185487047,0.4144059343054738,0.4720505852532102,0.3049144210453504,0.45345304114719676,0.4876046728850354,-0.0017729224513163278,0.4814734164190315,0.4723639408481505,0.12677155847619315,0.19619854342710263,0.3442582817915295,0.3091406540332874,0.3216444619565634,1
OEF,0.8943273849706449,0.017531433608218405,0.3071246901487854,0.10191464070202827,0.06536834414708625,0.2823270373246364,0.031417735289335225,0.530176932918337,0.06727415620532617,0.4091302283767214,0.5497409239744016,0.1653200632775944,0.184335036675928,-0.0005435610171002914,0.17366050237580544,0.4091187319932944,0.8132135554598068,0.04215710519092197,0.2981293147642825,0.43662997215064314,0.6134177747145861,0.48051309344927506,0.6372898297790822,0.5508888801586023,0.48867364263779767,0.28978412241871054,0.5800646809878385,0.6016158484099445,0.4018114211400914,0.6563356232752049,0.5608989981365697,0.7203803796103415,0.24932802919958497,0.39424023737407266,0.5635642540451704,0.7914309636495485,0.11793101091228608,0.12087276219850784,0.1732041968388891,0.19015746523278032,0.5296963198142256,0.6621192721763649,0.7375163954677286,0.8075384696623734,0.06664255888735715,0.2904736791338193,0.4621590239242557,0.17034006471942142,0.7038912574827716,0.5985509924503498,0.5429697609567457,0.703321139989147,0.09054042163964604,0.5327378945349432,0.28056138474502423,0.5071657389109394,0.8867987023041985,0.5736049706834332,0.6343904125285427,0.621442746042326,0.637558848567664,0.7983393952149059,0.5041620407704592,-0.0008339641524870434,0.3122153894093015,0.5943617697811978,0.8539189252898945,0.7398417316932888,0.5167917280150055,0.5979285418568281,0.2927387541044749,0.7822587087299513,0.047505765390943644,0.6256040677655492,0.5061484426573858,0.8071437453176189,0.9009206753195251,0.6063412287833616,0.7416663598851312,0.9724263355609983,0.6211806634796102,0.9797051071443387,0.3328164776711937,0.692398741265664,0.8916441523124609,0.056677978571704646,0.1411640065268288,0.07300343898721373,0.49830067627688535,0.8070073135854989,0.0019088398917963545,0.0017921346015449258,0.7815969031917194,0.7510608752203214,0.7551979599070417,0.93333075254729,0.6054605628284229,0.8896234082908662,0.9863595393875292,0.0013612341316635579,0.9468781055086966,0.9126532061698349,0.10095844012395094,0.4710564321528722,0.5938204365182347,0.5536941842438974,0.4882204414972481,5
